time;PV1;PV3;PV4;PV5;PV6;PV7;PV8;WP4;WP7;BM1;BM2;BM3;Hydro2
03.10.2016 16:00;0;0.128646;0.0880138;0;0;0.181927;0.0684877;0.00462162;0.0134434;0.11424;0.11424;0.11424;0.0389134
03.10.2016 16:15;0;0.119032;0.0660104;0;0;0.175438;0.0770116;0.00479388;0.0144612;0.11424;0.114432;0.11424;0.0447871
03.10.2016 16:30;0;0.109419;0.0440069;0;0;0.168949;0.0855354;0.00496614;0.015479;0.11424;0.114623;0.11424;0.0580029
03.10.2016 16:45;0;0.0998051;0.0220035;0;0;0.162459;0.0940592;0.0051384;0.0164969;0.11424;0.114814;0.11424;0.0418502
03.10.2016 17:00;0;0.0901915;0;0;0;0.15597;0.102583;0.00531066;0.0175147;0.11424;0.115006;0.11424;0.0682819
03.10.2016 17:15;0;0.0676436;0;0;0;0.116977;0.0769372;0.00512086;0.0187827;0.118678;0.118457;0.11424;0.291483
03.10.2016 17:30;0;0.0450957;0;0;0;0.0779849;0.0512915;0.00493105;0.0200508;0.123116;0.121909;0.11424;0.216593
03.10.2016 17:45;0;0.0225479;0;0;0;0.0389924;0.0256457;0.00474125;0.0213188;0.127554;0.12536;0.11424;0.170338
03.10.2016 18:00;0;0;0;0;0;0;0;0.00455145;0.0225869;0.131992;0.128811;0.11424;0.204112
03.10.2016 18:15;0;0;0;0;0;0;0;0.0044642;0.0204956;0.134055;0.135518;0.116391;0.38326
03.10.2016 18:30;0;0;0;0;0;0;0;0.00437696;0.0184044;0.136118;0.142224;0.118542;0.361968
03.10.2016 18:45;0;0;0;0;0;0;0;0.00428971;0.0163131;0.138181;0.14893;0.120694;0.265051
03.10.2016 19:00;0;0;0;0;0;0;0;0.00420246;0.0142219;0.140245;0.155636;0.122845;0.270191
03.10.2016 19:15;0;0;0;0;0;0;0;0.00433594;0.0132767;0.146128;0.159318;0.124809;0.265051
03.10.2016 19:30;0;0;0;0;0;0;0;0.00446942;0.0123316;0.152012;0.163001;0.126774;0.262849
03.10.2016 19:45;0;0;0;0;0;0;0;0.00460289;0.0113864;0.157895;0.166683;0.128739;0.226138
03.10.2016 20:00;0;0;0;0;0;0;0;0.00473637;0.0104413;0.163779;0.170365;0.130703;0.141703
03.10.2016 20:15;0;0;0;0;0;0;0;0.00528826;0.0105126;0.16576;0.175277;0.136619;0.00807636
03.10.2016 20:30;0;0;0;0;0;0;0;0.00584015;0.0105839;0.167741;0.180189;0.142535;0.00881057
03.10.2016 20:45;0;0;0;0;0;0;0;0.00639205;0.0106552;0.169722;0.1851;0.148451;0.00734214
03.10.2016 21:00;0;0;0;0;0;0;0;0.00694394;0.0107265;0.171703;0.190012;0.154367;0.00807636
03.10.2016 21:15;0;0;0;0;0;0;0;0.00682626;0.00995183;0.175621;0.194097;0.156138;0.0139501
03.10.2016 21:30;0;0;0;0;0;0;0;0.00670858;0.00917714;0.17954;0.198182;0.157909;0.00220264
03.10.2016 21:45;0;0;0;0;0;0;0;0.00659091;0.00840245;0.183458;0.202267;0.159679;0.00146843
03.10.2016 22:00;0;0;0;0;0;0;0;0.00647323;0.00762775;0.187377;0.206351;0.16145;0.0161527
03.10.2016 22:15;0;0;0;0;0;0;0;0.00568839;0.00771469;0.196312;0.209914;0.166255;0.010279
03.10.2016 22:30;0;0;0;0;0;0;0;0.00490355;0.00780162;0.205247;0.213477;0.171061;0.140969
03.10.2016 22:45;0;0;0;0;0;0;0;0.00411872;0.00788856;0.214182;0.217039;0.175866;0.165932
03.10.2016 23:00;0;0;0;0;0;0;0;0.00333388;0.0079755;0.223117;0.220602;0.180671;0.123348
03.10.2016 23:15;0;0;0;0;0;0;0;0.00297265;0.00795846;0.225867;0.220294;0.178328;0.0521292
03.10.2016 23:30;0;0;0;0;0;0;0;0.00261142;0.00794143;0.228616;0.219987;0.175985;0.0117474
03.10.2016 23:45;0;0;0;0;0;0;0;0.00225019;0.00792439;0.231366;0.219679;0.173642;0.00587371
04.10.2016 00:00;0;0;0;0;0;0;0;0.00188896;0.00790736;0.234115;0.219372;0.171299;0.0117474
04.10.2016 00:15;0;0;0;0;0;0;0;0.00152448;0.00639017;0.239709;0.222893;0.173941;0.0168869
04.10.2016 00:30;0;0;0;0;0;0;0;0.00115999;0.00487299;0.245303;0.226413;0.176583;0.140969
04.10.2016 00:45;0;0;0;0;0;0;0;0.000795512;0.0033558;0.250897;0.229934;0.179225;0.21072
04.10.2016 01:00;0;0;0;0;0;0;0;0.000431031;0.00183862;0.256491;0.233455;0.181867;0.260646
04.10.2016 01:15;0;0;0;0;0;0;0;0.000464221;0.00149326;0.260257;0.235983;0.184589;0.352423
04.10.2016 01:30;0;0;0;0;0;0;0;0.000497411;0.0011479;0.264023;0.238511;0.187311;0.35022
04.10.2016 01:45;0;0;0;0;0;0;0;0.000530601;0.000802539;0.267789;0.241039;0.190033;0.35022
04.10.2016 02:00;0;0;0;0;0;0;0;0.000563791;0.000457178;0.271555;0.243567;0.192756;0.109398
04.10.2016 02:15;0;0;0;0;0;0;0;0.000544104;0.000436529;0.267281;0.245263;0.190218;0.00660793
04.10.2016 02:30;0;0;0;0;0;0;0;0.000524418;0.000415881;0.263007;0.246959;0.18768;0.0168869
04.10.2016 02:45;0;0;0;0;0;0;0;0.000504731;0.000395232;0.258734;0.248655;0.185143;0.00440529
04.10.2016 03:00;0;0;0;0;0;0;0;0.000485045;0.000374583;0.25446;0.250351;0.182605;0
04.10.2016 03:15;0;0;0;0;0;0;0;0.000421043;0.000397163;0.259395;0.254844;0.184476;0.00146843
04.10.2016 03:30;0;0;0;0;0;0;0;0.000357041;0.000419744;0.264329;0.259337;0.186347;0.0051395
04.10.2016 03:45;0;0;0;0;0;0;0;0.000293039;0.000442325;0.269264;0.26383;0.188218;0.0132159
04.10.2016 04:00;0;0;0;0;0;0;0;0.000229038;0.000464905;0.274198;0.268323;0.190089;0.010279
04.10.2016 04:15;0;0;0;0;0;0;0;0.000172954;0.000454582;0.273443;0.267288;0.189571;0.00220264
04.10.2016 04:30;0;0;0;0;0;0;0;0.000116869;0.00044426;0.272688;0.266253;0.189052;0.157122
04.10.2016 04:45;0;0;0;0;0;0;0;6.08e-05;0.000433937;0.271933;0.265218;0.188534;0.0499266
04.10.2016 05:00;0;0;0;0;0;0;0;4.7e-06;0.000423614;0.271177;0.264183;0.188016;0.0800294
04.10.2016 05:15;0;0;0;0;0;0;0;-7.36e-06;0.000383973;0.264162;0.257036;0.175155;0.0770925
04.10.2016 05:30;0;0;0;0;0;0;0;1e-05;0.000344333;0.257147;0.249889;0.162294;0.0917768
04.10.2016 05:45;0;0;0;0;0;0;0;1.27e-05;0.000304692;0.250131;0.242742;0.149434;0.0712188
04.10.2016 06:00;0;0;0;0;0;0;0;1.53e-05;0.000265051;0.243116;0.235594;0.136573;0.143172
04.10.2016 06:15;0;0;0;0;0.0178166;0;0;1.15e-05;0.000311665;0.232379;0.225862;0.13099;0.223201
04.10.2016 06:30;0;0;0;0;0.0356332;0;0;-7.67e-06;0.000358278;0.221642;0.216129;0.125407;0.0792952
04.10.2016 06:45;0;0;0;0;0.0534498;0;0;-3.84e-06;0.000404891;0.210905;0.206396;0.119824;0.0565345
04.10.2016 07:00;0;0;0;0;0.0712664;0;0;0;0.000451505;0.200169;0.196663;0.11424;0.204112
04.10.2016 07:15;0;0;0;0.0137506;0.0688499;0;0;-5.64e-06;0.000680888;0.185028;0.181537;0.11424;0.0704846
04.10.2016 07:30;0;0;0;0.0275012;0.0664334;0;0;1.13e-05;0.000910272;0.169888;0.166411;0.11424;0.0837004
04.10.2016 07:45;0;0;0;0.0412518;0.0640169;0;0;1.69e-05;0.00113966;0.154748;0.151284;0.11424;0.121145
04.10.2016 08:00;0;0;0;0.0550024;0.0616004;0;0;2.26e-05;0.00136904;0.139607;0.136158;0.11424;0.330396
04.10.2016 08:15;0;0;0;0.0554361;0.0593379;0;0;4.62e-05;0.00149328;0.133265;0.130679;0.11424;0.32232
04.10.2016 08:30;0;0;0;0.0558699;0.0570754;0;0;6.98e-05;0.00161751;0.126924;0.125199;0.11424;0.349486
04.10.2016 08:45;0;0;0;0.0563036;0.0548129;0;0;9.35e-05;0.00174175;0.120582;0.11972;0.11424;0.437592
04.10.2016 09:00;0;0;0;0.0567374;0.0525504;0;0;0.000117113;0.00186599;0.11424;0.11424;0.11424;0.834068
04.10.2016 09:15;0;0.0250528;0;0.042553;0.0394128;0;0;8.95e-05;0.00159984;0.11424;0.11424;0.11424;0.627019
04.10.2016 09:30;0;0.0501056;0;0.0283687;0.0262752;0;0;6.19e-05;0.00133369;0.11424;0.11424;0.11424;0.232012
04.10.2016 09:45;0;0.0751584;0;0.0141843;0.0131376;0;0;3.43e-05;0.00106754;0.11424;0.11424;0.11424;0.4163
04.10.2016 10:00;0;0.100211;0;0;0;0;0;6.68e-06;0.000801386;0.11424;0.11424;0.11424;0.440529
04.10.2016 10:15;0;0.089844;0;0;0;0;0;-6.12e-06;0.00131749;0.11424;0.11424;0.11424;0.570485
04.10.2016 10:30;0;0.0794768;0;0;0;0;0;5.55e-06;0.00183359;0.11424;0.11424;0.11424;0.379589
04.10.2016 10:45;0;0.0691095;0;0;0;0;0;-4.98e-06;0.00234969;0.11424;0.11424;0.11424;0.292952
04.10.2016 11:00;0;0.0587423;0;0;0;0;0;4.41e-06;0.00286579;0.11424;0.11424;0.11424;0.220264
04.10.2016 11:15;0.0139669;0.0591314;0;0;0;0;0;1.28e-05;0.00354826;0.11424;0.11424;0.11424;0.203377
04.10.2016 11:30;0.0279337;0.0595205;0;0;0;0;0;2.11e-05;0.00423073;0.11424;0.11424;0.11424;0.214391
04.10.2016 11:45;0.0419006;0.0599096;0;0;0;0;0;2.95e-05;0.0049132;0.11424;0.11424;0.11424;0.229075
04.10.2016 12:00;0.0558674;0.0602986;0;0;0;0;0;3.78e-05;0.00559567;0.11424;0.11424;0.11424;0.223201
04.10.2016 12:15;0.0556084;0.045224;0;0.0191837;0.018799;0;0.018932;4.85e-05;0.00481182;0.11424;0.11424;0.11424;0.299559
04.10.2016 12:30;0.0553495;0.0301493;0;0.0383673;0.0375981;0;0.037864;5.91e-05;0.00402796;0.11424;0.11424;0.11424;0.347283
04.10.2016 12:45;0.0550905;0.0150747;0;0.057551;0.0563971;0;0.056796;6.98e-05;0.0032441;0.11424;0.11424;0.11424;0.296623
04.10.2016 13:00;0.0548316;0;0;0.0767347;0.0751961;0;0.075728;8.05e-05;0.00246025;0.11424;0.11424;0.11424;0.220264
04.10.2016 13:15;0.0411237;0;0;0.0773959;0.0771664;0;0.0772519;6.04e-05;0.00214207;0.11424;0.11424;0.11424;0.223935
04.10.2016 13:30;0.0274158;0;0;0.078057;0.0791366;0;0.0787758;4.02e-05;0.0018239;0.11424;0.11424;0.11424;0.212188
04.10.2016 13:45;0.0137079;0;0;0.0787182;0.0811068;0;0.0802996;2.01e-05;0.00150573;0.11424;0.11424;0.11424;0.305433
04.10.2016 14:00;0;0;0;0.0793794;0.0830771;0;0.0818235;0;0.00118756;0.11424;0.11424;0.11424;0.409692
04.10.2016 14:15;0;0;0.016702;0.0805262;0.0842309;0.0185163;0.0847313;0;0.00119383;0.11424;0.11424;0.11424;0.392805
04.10.2016 14:30;0;0;0.0334039;0.081673;0.0853847;0.0370326;0.0876391;0;0.0012001;0.11424;0.11424;0.11424;0.474302
04.10.2016 14:45;0;0;0.0501059;0.0828198;0.0865385;0.0555489;0.0905469;0;0.00120637;0.11424;0.11424;0.11424;0.441263
04.10.2016 15:00;0;0;0.0668078;0.0839666;0.0876923;0.0740652;0.0934547;0;0.00121264;0.11424;0.11424;0.11424;0.263583
04.10.2016 15:15;0;0.0175394;0.0705964;0.0783691;0.0799385;0.0963903;0.0904207;1.25e-05;0.00104353;0.11424;0.11424;0.11424;0.26138
04.10.2016 15:30;0;0.0350789;0.0743849;0.0727716;0.0721848;0.118715;0.0873867;2.51e-05;0.000874411;0.11424;0.11424;0.11424;0.260646
04.10.2016 15:45;0;0.0526183;0.0781734;0.067174;0.064431;0.141041;0.0843526;3.76e-05;0.000705295;0.11424;0.11424;0.11424;0.227606
04.10.2016 16:00;0;0.0701578;0.0819619;0.0615765;0.0566772;0.163366;0.0813186;5.01e-05;0.00053618;0.11424;0.11424;0.11424;0.0477239
04.10.2016 16:15;0;0.0679275;0.0614714;0.0461824;0.0425079;0.173453;0.0895144;4.12e-05;0.000478256;0.11424;0.11424;0.11424;0.0403818
04.10.2016 16:30;0;0.0656972;0.040981;0.0307882;0.0283386;0.183541;0.0977102;3.23e-05;0.000420331;0.11424;0.11424;0.11424;0.0256975
04.10.2016 16:45;0;0.0634669;0.0204905;0.0153941;0.0141693;0.193629;0.105906;2.34e-05;0.000362407;0.11424;0.11424;0.11424;0.0286344
04.10.2016 17:00;0;0.0612367;0;0;0;0.203717;0.114102;1.45e-05;0.000304483;0.11424;0.11424;0.11424;0.0697504
04.10.2016 17:15;0;0.0459275;0;0;0;0.152788;0.0855764;6.44e-05;0.00035253;0.121675;0.116572;0.11424;0.113069
04.10.2016 17:30;0;0.0306183;0;0;0;0.101859;0.0570509;0.000114374;0.000400577;0.12911;0.118904;0.11424;0.0726872
04.10.2016 17:45;0;0.0153092;0;0;0;0.0509293;0.0285255;0.000164315;0.000448624;0.136544;0.121235;0.11424;0.0367107
04.10.2016 18:00;0;0;0;0;0;0;0;0.000214256;0.00049667;0.143979;0.123567;0.11424;0.0271659
04.10.2016 18:15;0;0;0;0;0;0;0;0.000289965;0.000414654;0.148403;0.130994;0.119055;0.212188
04.10.2016 18:30;0;0;0;0;0;0;0;0.000365675;0.000332638;0.152827;0.138421;0.12387;0.0491924
04.10.2016 18:45;0;0;0;0;0;0;0;0.000441385;0.000250621;0.157251;0.145848;0.128685;0.0381791
04.10.2016 19:00;0;0;0;0;0;0;0;0.000517095;0.000168605;0.161675;0.153275;0.1335;0.0455213
04.10.2016 19:15;0;0;0;0;0;0;0;0.000671645;0.000174593;0.167743;0.158792;0.138543;0.0345081
04.10.2016 19:30;0;0;0;0;0;0;0;0.000826196;0.00018058;0.173811;0.164309;0.143586;0.21072
04.10.2016 19:45;0;0;0;0;0;0;0;0.000980746;0.000186568;0.179878;0.169826;0.148629;0.237151
04.10.2016 20:00;0;0;0;0;0;0;0;0.0011353;0.000192556;0.185946;0.175343;0.153672;0.176946
04.10.2016 20:15;0;0;0;0;0;0;0;0.00154409;0.00019157;0.188194;0.179453;0.156274;0.17768
04.10.2016 20:30;0;0;0;0;0;0;0;0.00195289;0.000190583;0.190442;0.183562;0.158876;0.182819
04.10.2016 20:45;0;0;0;0;0;0;0;0.00236169;0.000189596;0.192691;0.187671;0.161477;0.262849
04.10.2016 21:00;0;0;0;0;0;0;0;0.00277048;0.00018861;0.194939;0.191781;0.164079;0.272394
04.10.2016 21:15;0;0;0;0;0;0;0;0.00308603;0.000197282;0.198136;0.197034;0.166781;0.274596
04.10.2016 21:30;0;0;0;0;0;0;0;0.00340157;0.000205955;0.201333;0.202288;0.169483;0.251101
04.10.2016 21:45;0;0;0;0;0;0;0;0.00371712;0.000214627;0.20453;0.207541;0.172185;0.223935
04.10.2016 22:00;0;0;0;0;0;0;0;0.00403266;0.000223299;0.207726;0.212795;0.174887;0.221733
04.10.2016 22:15;0;0;0;0;0;0;0;0.00349895;0.000716666;0.209182;0.216478;0.174893;0.214391
04.10.2016 22:30;0;0;0;0;0;0;0;0.00296525;0.00121003;0.210639;0.220162;0.1749;0.212922
04.10.2016 22:45;0;0;0;0;0;0;0;0.00243154;0.0017034;0.212095;0.223845;0.174906;0.217327
04.10.2016 23:00;0;0;0;0;0;0;0;0.00189783;0.00219677;0.213551;0.227528;0.174912;0.148311
04.10.2016 23:15;0;0;0;0;0;0;0;0.00281373;0.00195347;0.219524;0.225954;0.171034;0.00881057
04.10.2016 23:30;0;0;0;0;0;0;0;0.00372963;0.00171017;0.225498;0.224379;0.167156;0.00587371
04.10.2016 23:45;0;0;0;0;0;0;0;0.00464553;0.00146687;0.231471;0.222804;0.163278;0.0124816
05.10.2016 00:00;0;0;0;0;0;0;0;0.00556143;0.00122357;0.237444;0.22123;0.1594;0.0051395
05.10.2016 00:15;0;0;0;0;0;0;0;0.00465465;0.00253473;0.242159;0.223792;0.166612;0.00220264
05.10.2016 00:30;0;0;0;0;0;0;0;0.00374787;0.00384589;0.246874;0.226353;0.173823;0.00146843
05.10.2016 00:45;0;0;0;0;0;0;0;0.0028411;0.00515704;0.251589;0.228915;0.181035;0.00146843
05.10.2016 01:00;0;0;0;0;0;0;0;0.00193432;0.0064682;0.256304;0.231477;0.188246;0.010279
05.10.2016 01:15;0;0;0;0;0;0;0;0.00363415;0.00828195;0.256639;0.234852;0.19555;0.0161527
05.10.2016 01:30;0;0;0;0;0;0;0;0.00533398;0.0100957;0.256973;0.238226;0.202855;0.161527
05.10.2016 01:45;0;0;0;0;0;0;0;0.00703381;0.0119094;0.257307;0.241601;0.210159;0
05.10.2016 02:00;0;0;0;0;0;0;0;0.00873364;0.0137232;0.257642;0.244975;0.217464;0.000734214
05.10.2016 02:15;0;0;0;0;0;0;0;0.00869213;0.0163792;0.258318;0.239131;0.219546;0.000734214
05.10.2016 02:30;0;0;0;0;0;0;0;0.00865061;0.0190353;0.258994;0.233286;0.221629;0.00293686
05.10.2016 02:45;0;0;0;0;0;0;0;0.00860909;0.0216913;0.25967;0.227441;0.223711;0.107195
05.10.2016 03:00;0;0;0;0;0;0;0;0.00856757;0.0243473;0.260347;0.221597;0.225794;0.129222
05.10.2016 03:15;0;0;0;0;0;0;0;0.00929449;0.023712;0.26228;0.225949;0.228118;0.31351
05.10.2016 03:30;0;0;0;0;0;0;0;0.0100214;0.0230766;0.264214;0.230302;0.230443;0.325257
05.10.2016 03:45;0;0;0;0;0;0;0;0.0107483;0.0224413;0.266147;0.234654;0.232767;0.21953
05.10.2016 04:00;0;0;0;0;0;0;0;0.0114753;0.0218059;0.268081;0.239007;0.235092;0.223201
05.10.2016 04:15;0;0;0;0;0;0;0;0.0124045;0.0253335;0.270962;0.243987;0.240148;0.223201
05.10.2016 04:30;0;0;0;0;0;0;0;0.0133337;0.0288611;0.273842;0.248967;0.245204;0.248899
05.10.2016 04:45;0;0;0;0;0;0;0;0.014263;0.0323887;0.276723;0.253947;0.25026;0.281938
05.10.2016 05:00;0;0;0;0;0;0;0;0.0151922;0.0359164;0.279604;0.258927;0.255315;0.288546
05.10.2016 05:15;0;0;0;0;0;0;0;0.0168125;0.0364025;0.273592;0.255778;0.24663;0.134361
05.10.2016 05:30;0;0;0;0;0;0;0;0.0184328;0.0368887;0.26758;0.252629;0.237945;0.0741557
05.10.2016 05:45;0;0;0;0;0;0;0;0.0200532;0.0373749;0.261567;0.24948;0.22926;0.0800294
05.10.2016 06:00;0;0;0;0;0;0;0;0.0216735;0.0378611;0.255555;0.246331;0.220575;0.0873715
05.10.2016 06:15;0.0145846;0;0;0.0178614;0.0259087;0;0;0.0208752;0.0347497;0.242756;0.233354;0.209774;0.0756241
05.10.2016 06:30;0.0291692;0;0;0.0357228;0.0518175;0;0;0.0200769;0.0316383;0.229956;0.220378;0.198973;0.0734214
05.10.2016 06:45;0.0437538;0;0;0.0535842;0.0777262;0;0;0.0192786;0.0285269;0.217156;0.207402;0.188171;0.071953
05.10.2016 07:00;0.0583384;0;0;0.0714456;0.103635;0;0;0.0184803;0.0254155;0.204357;0.194425;0.17737;0.0785609
05.10.2016 07:15;0.0437538;0;0;0.070897;0.0948258;0;0;0.0195778;0.0241165;0.189545;0.176934;0.163835;0.0792952
05.10.2016 07:30;0.0291692;0;0;0.0703483;0.0860166;0;0;0.0206752;0.0228175;0.174734;0.159442;0.1503;0.206314
05.10.2016 07:45;0.0145846;0;0;0.0697997;0.0772075;0;0;0.0217727;0.0215185;0.159923;0.141951;0.136765;0.287812
05.10.2016 08:00;0;0;0;0.0692511;0.0683983;0;0;0.0228701;0.0202195;0.145111;0.12446;0.12323;0.328194
05.10.2016 08:15;0;0;0;0.0705437;0.069317;0;0.0143517;0.0191676;0.01752;0.137394;0.121905;0.120983;0.0653451
05.10.2016 08:30;0;0;0;0.0718362;0.0702357;0;0.0287033;0.0154651;0.0148205;0.129676;0.11935;0.118735;0.0939794
05.10.2016 08:45;0;0;0;0.0731288;0.0711544;0;0.043055;0.0117626;0.0121211;0.121958;0.116795;0.116488;0.0983847
05.10.2016 09:00;0;0;0;0.0744214;0.0720732;0;0.0574066;0.00806014;0.0094216;0.11424;0.11424;0.11424;0.0998532
05.10.2016 09:15;0;0;0;0.0698216;0.0680565;0;0.043055;0.0106441;0.00812494;0.11424;0.11424;0.11424;0.0873715
05.10.2016 09:30;0;0;0;0.0652217;0.0640398;0;0.0287033;0.0132281;0.00682829;0.11424;0.11424;0.11424;0.120411
05.10.2016 09:45;0;0;0;0.0606219;0.0600231;0;0.0143517;0.0158121;0.00553163;0.11424;0.11424;0.11424;0.337739
05.10.2016 10:00;0;0;0;0.0560221;0.0560064;0;0;0.0183961;0.00423497;0.11424;0.11424;0.11424;0.245228
05.10.2016 10:15;0;0;0;0.0420166;0.0420048;0;0;0.0167652;0.00341732;0.11424;0.11424;0.11424;0.42511
05.10.2016 10:30;0;0;0;0.028011;0.0280032;0;0;0.0151343;0.00259966;0.11424;0.11424;0.11424;0.447871
05.10.2016 10:45;0;0;0;0.0140055;0.0140016;0;0;0.0135035;0.00178201;0.11424;0.11424;0.11424;0.441263
05.10.2016 11:00;0;0;0;0;0;0;0;0.0118726;0.000964353;0.11424;0.11424;0.11424;0.425844
05.10.2016 11:15;0;0;0;0;0;0;0;0.0109965;0.000872645;0.11424;0.11424;0.11424;0.298091
05.10.2016 11:30;0;0;0;0;0;0;0;0.0101205;0.000780937;0.11424;0.11424;0.11424;0.277533
05.10.2016 11:45;0;0;0;0;0;0;0;0.00924444;0.00068923;0.11424;0.11424;0.11424;0.265051
05.10.2016 12:00;0;0;0;0;0;0;0;0.00836839;0.000597522;0.11424;0.11424;0.11424;0.071953
05.10.2016 12:15;0;0;0;0;0;0;0;0.00862059;0.000799023;0.11424;0.11424;0.11424;0.0558003
05.10.2016 12:30;0;0;0;0;0;0;0;0.00887279;0.00100052;0.11424;0.11424;0.11424;0.0528634
05.10.2016 12:45;0;0;0;0;0;0;0;0.00912499;0.00120203;0.11424;0.11424;0.11424;0.0660793
05.10.2016 13:00;0;0;0;0;0;0;0;0.00937719;0.00140353;0.11424;0.11424;0.11424;0.0638767
05.10.2016 13:15;0;0;0.0188631;0;0;0.0194689;0;0.00925525;0.00174975;0.11424;0.11424;0.11424;0.0484581
05.10.2016 13:30;0;0;0.0377261;0;0;0.0389377;0;0.00913331;0.00209597;0.11424;0.11424;0.11424;0.00367107
05.10.2016 13:45;0;0;0.0565892;0;0;0.0584066;0;0.00901136;0.00244219;0.11424;0.11424;0.11424;0.0139501
05.10.2016 14:00;0;0;0.0754523;0;0;0.0778755;0;0.00888942;0.00278841;0.11424;0.11424;0.11424;0.106461
05.10.2016 14:15;0;0;0.069763;0;0;0.0742991;0;0.0089004;0.00357601;0.11424;0.11424;0.11424;0.29442
05.10.2016 14:30;0;0;0.0640738;0;0;0.0707226;0;0.00891139;0.00436361;0.11424;0.11424;0.11424;0.0660793
05.10.2016 14:45;0;0;0.0583845;0;0;0.0671462;0;0.00892237;0.00515121;0.11424;0.11424;0.11424;0.0528634
05.10.2016 15:00;0;0;0.0526953;0;0;0.0635698;0;0.00893336;0.00593881;0.11424;0.11424;0.11424;0.0660793
05.10.2016 15:15;0;0;0.0395214;0;0;0.0614285;0.0154958;0.00933817;0.00671916;0.11424;0.11424;0.11424;0.0770925
05.10.2016 15:30;0;0;0.0263476;0;0;0.0592871;0.0309915;0.00974297;0.0074995;0.11424;0.11424;0.11424;0.0646109
05.10.2016 15:45;0;0;0.0131738;0;0;0.0571458;0.0464873;0.0101478;0.00827985;0.11424;0.11424;0.11424;0.171806
05.10.2016 16:00;0;0;0;0;0;0.0550045;0.0619831;0.0105526;0.00906019;0.11424;0.11424;0.11424;0.272394
05.10.2016 16:15;0;0;0;0;0;0.0412533;0.0700527;0.00963447;0.00906011;0.11424;0.11424;0.120356;0.41116
05.10.2016 16:30;0;0;0;0;0;0.0275022;0.0781222;0.00871635;0.00906003;0.11424;0.11424;0.126471;0.370778
05.10.2016 16:45;0;0;0;0;0;0.0137511;0.0861918;0.00779824;0.00905995;0.11424;0.11424;0.132586;0.331131
05.10.2016 17:00;0;0;0;0;0;0;0.0942613;0.00688012;0.00905987;0.11424;0.11424;0.138701;0.282673
05.10.2016 17:15;0;0;0;0;0;0;0.070696;0.00529137;0.00840764;0.11424;0.11424;0.143203;0.287078
05.10.2016 17:30;0;0;0;0;0;0;0.0471307;0.00370261;0.00775542;0.11424;0.11424;0.147704;0.342144
05.10.2016 17:45;0;0;0;0;0;0;0.0235653;0.00211386;0.00710319;0.11424;0.11424;0.152205;0.0807636
05.10.2016 18:00;0;0;0;0;0;0;0;0.000525103;0.00645096;0.11424;0.11424;0.156707;0.0359765
05.10.2016 18:15;0;0;0;0;0;0;0;0.00042186;0.00584388;0.117459;0.11424;0.162355;0.0337739
05.10.2016 18:30;0;0;0;0;0;0;0;0.000318618;0.0052368;0.120678;0.11424;0.168003;0.121145
05.10.2016 18:45;0;0;0;0;0;0;0;0.000215375;0.00462972;0.123897;0.11424;0.17365;0.281938
05.10.2016 19:00;0;0;0;0;0;0;0;0.000112133;0.00402264;0.127116;0.11424;0.179298;0.281938
05.10.2016 19:15;0;0;0;0;0;0;0;0.000162705;0.00564973;0.132652;0.119183;0.181037;0.269457
05.10.2016 19:30;0;0;0;0;0;0;0;0.000213277;0.00727683;0.138188;0.124126;0.182775;0.330396
05.10.2016 19:45;0;0;0;0;0;0;0;0.000263849;0.00890392;0.143723;0.129069;0.184514;0.356828
05.10.2016 20:00;0;0;0;0;0;0;0;0.000314421;0.010531;0.149259;0.134011;0.186252;0.339941
05.10.2016 20:15;0;0;0;0;0;0;0;0.000848382;0.0144127;0.162768;0.136534;0.188984;0.10279
05.10.2016 20:30;0;0;0;0;0;0;0;0.00138234;0.0182943;0.176277;0.139057;0.191715;0.0543319
05.10.2016 20:45;0;0;0;0;0;0;0;0.00191631;0.022176;0.189786;0.141579;0.194447;0.0697504
05.10.2016 21:00;0;0;0;0;0;0;0;0.00245027;0.0260576;0.203295;0.144102;0.197178;0.178414
05.10.2016 21:15;0;0;0;0;0;0;0;0.00394291;0.030317;0.215212;0.15214;0.201395;0.174009
05.10.2016 21:30;0;0;0;0;0;0;0;0.00543555;0.0345764;0.227129;0.160178;0.205612;0.15859
05.10.2016 21:45;0;0;0;0;0;0;0;0.00692819;0.0388358;0.239046;0.168216;0.209829;0.127753
05.10.2016 22:00;0;0;0;0;0;0;0;0.00842083;0.0430952;0.250963;0.176254;0.214045;0.13583
05.10.2016 22:15;0;0;0;0;0;0;0;0.0114094;0.0484481;0.252914;0.180418;0.214111;0.120411
05.10.2016 22:30;0;0;0;0;0;0;0;0.0143979;0.053801;0.254865;0.184582;0.214176;0.215859
05.10.2016 22:45;0;0;0;0;0;0;0;0.0173864;0.0591538;0.256816;0.188746;0.214241;0.206314
05.10.2016 23:00;0;0;0;0;0;0;0;0.020375;0.0645067;0.258766;0.19291;0.214306;0.215125
05.10.2016 23:15;0;0;0;0;0;0;0;0.0237514;0.0752305;0.264111;0.194828;0.214098;0.217327
05.10.2016 23:30;0;0;0;0;0;0;0;0.0271279;0.0859544;0.269456;0.196746;0.213889;0.228341
05.10.2016 23:45;0;0;0;0;0;0;0;0.0305044;0.0966782;0.2748;0.198664;0.213681;0.220264
06.10.2016 00:00;0;0;0;0;0;0;0;0.0338808;0.107402;0.280145;0.200582;0.213472;0.220999
