id;type;vmSetp;vaSetp;vmR;vmMin;vmMax;substation;coordID;subnet;voltLvl
LV3.101 Bus 135_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4146;LV3.101;7
LV3.101 Bus 135_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4146;LV3.101;7
LV3.101 Bus 136_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4147;LV3.101;7
LV3.101 Bus 136_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4147;LV3.101;7
LV3.101 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4148;LV3.101;7
LV3.101 Bus 3_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4148;LV3.101;7
LV3.101 Bus 3_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4148;LV3.101;7
LV3.101 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4149;LV3.101;7
LV3.101 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4149;LV3.101;7
LV3.101 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4150;LV3.101;7
LV3.101 Bus 5_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4150;LV3.101;7
LV3.101 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4151;LV3.101;7
LV3.101 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4151;LV3.101;7
LV3.101 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4152;LV3.101;7
LV3.101 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4152;LV3.101;7
LV3.101 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4153;LV3.101;7
LV3.101 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4153;LV3.101;7
LV3.101 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4154;LV3.101;7
LV3.101 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4154;LV3.101;7
LV3.101 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4155;LV3.101;7
LV3.101 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4155;LV3.101;7
LV3.101 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4156;LV3.101;7
LV3.101 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4157;LV3.101;7
LV3.101 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4157;LV3.101;7
LV3.101 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4158;LV3.101;7
LV3.101 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4158;LV3.101;7
LV3.101 Bus 15_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4159;LV3.101;7
LV3.101 Bus 15_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4159;LV3.101;7
LV3.101 Bus 16_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_6;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_7;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_8;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_9;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 16_10;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4160;LV3.101;7
LV3.101 Bus 17_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4161;LV3.101;7
LV3.101 Bus 18_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4162;LV3.101;7
LV3.101 Bus 20_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4163;LV3.101;7
LV3.101 Bus 20_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4163;LV3.101;7
LV3.101 Bus 21_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4164;LV3.101;7
LV3.101 Bus 21_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4164;LV3.101;7
LV3.101 Bus 22_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4165;LV3.101;7
LV3.101 Bus 22_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4165;LV3.101;7
LV3.101 Bus 25_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4166;LV3.101;7
LV3.101 Bus 25_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4166;LV3.101;7
LV3.101 Bus 26_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4167;LV3.101;7
LV3.101 Bus 26_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4167;LV3.101;7
LV3.101 Bus 27_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4168;LV3.101;7
LV3.101 Bus 28_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4169;LV3.101;7
LV3.101 Bus 28_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4169;LV3.101;7
LV3.101 Bus 29_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4170;LV3.101;7
LV3.101 Bus 29_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4170;LV3.101;7
LV3.101 Bus 30_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4171;LV3.101;7
LV3.101 Bus 30_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4171;LV3.101;7
LV3.101 Bus 30_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4171;LV3.101;7
LV3.101 Bus 31_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4172;LV3.101;7
LV3.101 Bus 32_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4173;LV3.101;7
LV3.101 Bus 32_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4173;LV3.101;7
LV3.101 Bus 33_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4174;LV3.101;7
LV3.101 Bus 33_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4174;LV3.101;7
LV3.101 Bus 34_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4175;LV3.101;7
LV3.101 Bus 34_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4175;LV3.101;7
LV3.101 Bus 36_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4176;LV3.101;7
LV3.101 Bus 37_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4177;LV3.101;7
LV3.101 Bus 37_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4177;LV3.101;7
LV3.101 Bus 38_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4178;LV3.101;7
LV3.101 Bus 38_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4178;LV3.101;7
LV3.101 Bus 39_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4179;LV3.101;7
LV3.101 Bus 39_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4179;LV3.101;7
LV3.101 Bus 40_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4180;LV3.101;7
LV3.101 Bus 40_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4180;LV3.101;7
LV3.101 Bus 41_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4181;LV3.101;7
LV3.101 Bus 41_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4181;LV3.101;7
LV3.101 Bus 42_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4182;LV3.101;7
LV3.101 Bus 42_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4182;LV3.101;7
LV3.101 Bus 42_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4182;LV3.101;7
LV3.101 Bus 43_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4183;LV3.101;7
LV3.101 Bus 43_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4183;LV3.101;7
LV3.102 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4184;LV3.102;7
LV3.102 Bus 1_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4184;LV3.102;7
MV1.101 Bus 17_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5638;LV3.102;5
LV3.102 Bus 50_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4185;LV3.102;7
LV3.102 Bus 50_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4185;LV3.102;7
LV3.102 Bus 61_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4186;LV3.102;7
LV3.102 Bus 61_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4186;LV3.102;7
LV3.102 Bus 61_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4186;LV3.102;7
LV3.102 Bus 72_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4187;LV3.102;7
LV3.102 Bus 72_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4187;LV3.102;7
LV3.102 Bus 83_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4188;LV3.102;7
LV3.102 Bus 83_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4188;LV3.102;7
LV3.102 Bus 94_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4189;LV3.102;7
LV3.102 Bus 94_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4189;LV3.102;7
LV3.102 Bus 115_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4190;LV3.102;7
LV3.102 Bus 115_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4190;LV3.102;7
LV3.102 Bus 126_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4191;LV3.102;7
LV3.102 Bus 126_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4191;LV3.102;7
LV3.102 Bus 126_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4191;LV3.102;7
LV3.102 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4192;LV3.102;7
LV3.102 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4193;LV3.102;7
LV3.102 Bus 13_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4193;LV3.102;7
LV3.102 Bus 24_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4194;LV3.102;7
LV3.102 Bus 24_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4194;LV3.102;7
LV3.102 Bus 44_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4195;LV3.102;7
LV3.102 Bus 44_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4195;LV3.102;7
LV3.102 Bus 45_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4196;LV3.102;7
LV3.102 Bus 46_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4197;LV3.102;7
LV3.102 Bus 47_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4198;LV3.102;7
LV3.102 Bus 47_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4198;LV3.102;7
LV3.102 Bus 48_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4199;LV3.102;7
LV3.102 Bus 48_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4199;LV3.102;7
LV3.102 Bus 49_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4200;LV3.102;7
LV3.102 Bus 49_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4200;LV3.102;7
LV3.102 Bus 51_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4201;LV3.102;7
LV3.102 Bus 52_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4202;LV3.102;7
LV3.102 Bus 52_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4202;LV3.102;7
LV3.102 Bus 53_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4203;LV3.102;7
LV3.102 Bus 53_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4203;LV3.102;7
LV3.102 Bus 54_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4204;LV3.102;7
LV3.102 Bus 54_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4204;LV3.102;7
LV3.102 Bus 54_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4204;LV3.102;7
LV3.102 Bus 55_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4205;LV3.102;7
LV3.102 Bus 55_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4205;LV3.102;7
LV3.102 Bus 56_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4206;LV3.102;7
LV3.102 Bus 56_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4206;LV3.102;7
LV3.102 Bus 57_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4207;LV3.102;7
LV3.102 Bus 57_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4207;LV3.102;7
LV3.102 Bus 58_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4208;LV3.102;7
LV3.102 Bus 58_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4208;LV3.102;7
LV3.102 Bus 59_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4209;LV3.102;7
LV3.102 Bus 59_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4209;LV3.102;7
LV3.102 Bus 60_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4210;LV3.102;7
LV3.102 Bus 60_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4210;LV3.102;7
LV3.102 Bus 62_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4211;LV3.102;7
LV3.102 Bus 62_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4211;LV3.102;7
LV3.102 Bus 63_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4212;LV3.102;7
LV3.102 Bus 64_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4213;LV3.102;7
LV3.102 Bus 64_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4213;LV3.102;7
LV3.102 Bus 65_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4214;LV3.102;7
LV3.102 Bus 65_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4214;LV3.102;7
LV3.102 Bus 68_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4215;LV3.102;7
LV3.102 Bus 68_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4215;LV3.102;7
LV3.102 Bus 69_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4216;LV3.102;7
LV3.102 Bus 69_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4216;LV3.102;7
LV3.102 Bus 70_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4217;LV3.102;7
LV3.102 Bus 70_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4217;LV3.102;7
LV3.102 Bus 71_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4218;LV3.102;7
LV3.102 Bus 71_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4218;LV3.102;7
LV3.102 Bus 73_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4219;LV3.102;7
LV3.102 Bus 74_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4220;LV3.102;7
LV3.102 Bus 74_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4220;LV3.102;7
LV3.102 Bus 75_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4221;LV3.102;7
LV3.102 Bus 75_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4221;LV3.102;7
LV3.102 Bus 76_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4222;LV3.102;7
LV3.102 Bus 76_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4222;LV3.102;7
LV3.102 Bus 77_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4223;LV3.102;7
LV3.102 Bus 77_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4223;LV3.102;7
LV3.102 Bus 78_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4224;LV3.102;7
LV3.102 Bus 78_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4224;LV3.102;7
LV3.102 Bus 79_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4225;LV3.102;7
LV3.102 Bus 79_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4225;LV3.102;7
LV3.102 Bus 80_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4226;LV3.102;7
LV3.102 Bus 80_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4226;LV3.102;7
LV3.102 Bus 81_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4227;LV3.102;7
LV3.102 Bus 81_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4227;LV3.102;7
LV3.102 Bus 82_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4228;LV3.102;7
LV3.102 Bus 82_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4228;LV3.102;7
LV3.102 Bus 84_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4229;LV3.102;7
LV3.102 Bus 84_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4229;LV3.102;7
LV3.102 Bus 85_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4230;LV3.102;7
LV3.102 Bus 85_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4230;LV3.102;7
LV3.102 Bus 86_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4231;LV3.102;7
LV3.102 Bus 87_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4232;LV3.102;7
LV3.102 Bus 87_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4232;LV3.102;7
LV3.102 Bus 87_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4232;LV3.102;7
LV3.102 Bus 88_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4233;LV3.102;7
LV3.102 Bus 89_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4234;LV3.102;7
LV3.102 Bus 89_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4234;LV3.102;7
LV3.102 Bus 90_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4235;LV3.102;7
LV3.102 Bus 90_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4235;LV3.102;7
LV3.102 Bus 91_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4236;LV3.102;7
LV3.102 Bus 91_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4236;LV3.102;7
LV3.102 Bus 92_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4237;LV3.102;7
LV3.102 Bus 92_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4237;LV3.102;7
LV3.102 Bus 93_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4238;LV3.102;7
LV3.102 Bus 93_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4238;LV3.102;7
LV3.102 Bus 95_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4239;LV3.102;7
LV3.102 Bus 96_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4240;LV3.102;7
LV3.102 Bus 96_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4240;LV3.102;7
LV3.102 Bus 97_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4241;LV3.102;7
LV3.102 Bus 97_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4241;LV3.102;7
LV3.102 Bus 98_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4242;LV3.102;7
LV3.102 Bus 98_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4242;LV3.102;7
LV3.102 Bus 99_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4243;LV3.102;7
LV3.102 Bus 99_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4243;LV3.102;7
LV3.102 Bus 100_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4244;LV3.102;7
LV3.102 Bus 101_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4245;LV3.102;7
LV3.102 Bus 101_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4245;LV3.102;7
LV3.102 Bus 101_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4245;LV3.102;7
LV3.102 Bus 101_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4245;LV3.102;7
LV3.102 Bus 102_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4246;LV3.102;7
LV3.102 Bus 102_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4246;LV3.102;7
LV3.102 Bus 103_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4247;LV3.102;7
LV3.102 Bus 104_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4248;LV3.102;7
LV3.102 Bus 105_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4249;LV3.102;7
LV3.102 Bus 105_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4249;LV3.102;7
LV3.102 Bus 107_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4250;LV3.102;7
LV3.102 Bus 107_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4250;LV3.102;7
LV3.102 Bus 109_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4251;LV3.102;7
LV3.102 Bus 109_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4251;LV3.102;7
LV3.102 Bus 110_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4252;LV3.102;7
LV3.102 Bus 110_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4252;LV3.102;7
LV3.102 Bus 111_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4253;LV3.102;7
LV3.102 Bus 111_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4253;LV3.102;7
LV3.102 Bus 112_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4254;LV3.102;7
LV3.102 Bus 112_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4254;LV3.102;7
LV3.102 Bus 113_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4255;LV3.102;7
LV3.102 Bus 113_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4255;LV3.102;7
LV3.102 Bus 114_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4256;LV3.102;7
LV3.102 Bus 114_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4256;LV3.102;7
LV3.102 Bus 116_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4257;LV3.102;7
LV3.102 Bus 116_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4257;LV3.102;7
LV3.102 Bus 117_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4258;LV3.102;7
LV3.102 Bus 117_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4258;LV3.102;7
LV3.102 Bus 117_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4258;LV3.102;7
LV3.102 Bus 118_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4259;LV3.102;7
LV3.102 Bus 118_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4259;LV3.102;7
LV3.102 Bus 119_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4260;LV3.102;7
LV3.102 Bus 119_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4260;LV3.102;7
LV3.102 Bus 120_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4261;LV3.102;7
LV3.102 Bus 120_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4261;LV3.102;7
LV3.102 Bus 121_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4262;LV3.102;7
LV3.102 Bus 121_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4262;LV3.102;7
LV3.102 Bus 122_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4263;LV3.102;7
LV3.102 Bus 122_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4263;LV3.102;7
LV3.102 Bus 123_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4264;LV3.102;7
LV3.102 Bus 123_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4264;LV3.102;7
LV3.102 Bus 124_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_4265;LV3.102;7
