id;x;y;subnet;voltLvl
coord_4354;11.4245;53.624;LV3.103;7
coord_4355;11.4194;53.6285;LV3.103;7
coord_4356;11.4104;53.6238;LV3.103;7
coord_4357;11.4097;53.6238;LV3.103;7
coord_4358;11.4168;53.6281;LV3.103;7
coord_4359;11.4098;53.6225;LV3.103;7
coord_4360;11.4239;53.6267;LV3.103;7
coord_4361;11.4123;53.6276;LV3.103;7
coord_4362;11.4193;53.6246;LV3.103;7
coord_4363;11.413;53.6293;LV3.103;7
coord_4364;11.4193;53.6281;LV3.103;7
coord_4365;11.4193;53.626;LV3.103;7
coord_4366;11.4193;53.6227;LV3.103;7
coord_4367;11.4139;53.6276;LV3.103;7
coord_4368;11.4193;53.6186;LV3.103;7
coord_4369;11.4123;53.6281;LV3.103;7
coord_4370;11.4109;53.626;LV3.103;7
coord_4371;11.4168;53.6273;LV3.103;7
coord_4372;11.411;53.6242;LV3.103;7
coord_4373;11.4161;53.6285;LV3.103;7
coord_4374;11.4211;53.6286;LV3.103;7
coord_4375;11.413;53.6289;LV3.103;7
coord_4376;11.4168;53.6265;LV3.103;7
coord_4377;11.4182;53.6264;LV3.103;7
coord_4378;11.4245;53.6235;LV3.103;7
coord_4379;11.4123;53.6285;LV3.103;7
coord_4380;11.4193;53.6251;LV3.103;7
coord_4381;11.4193;53.6208;LV3.103;7
coord_4382;11.4193;53.6294;LV3.103;7
coord_4383;11.4193;53.6199;LV3.103;7
coord_4384;11.4109;53.627;LV3.103;7
coord_4385;11.4102;53.6246;LV3.103;7
coord_4386;11.4106;53.6255;LV3.103;7
coord_4387;11.4102;53.6251;LV3.103;7
coord_4388;11.4211;53.6294;LV3.103;7
coord_4389;11.4193;53.6289;LV3.103;7
coord_4390;11.4155;53.628;LV3.103;7
coord_4391;11.4234;53.6263;LV3.103;7
coord_4392;11.4237;53.6289;LV3.103;7
coord_4393;11.4193;53.6233;LV3.103;7
coord_4394;11.4246;53.6209;LV3.103;7
coord_4395;11.4245;53.6253;LV3.103;7
coord_4396;11.4217;53.6228;LV3.103;7
coord_4397;11.4193;53.6237;LV3.103;7
coord_4398;11.411;53.6265;LV3.103;7
coord_4399;11.4193;53.6242;LV3.103;7
coord_4400;11.4237;53.6293;LV3.103;7
coord_4401;11.4245;53.6217;LV3.103;7
coord_4402;11.4097;53.623;LV3.103;7
coord_4403;11.4123;53.6289;LV3.103;7
coord_4404;11.4211;53.6254;LV3.103;7
coord_4405;11.4164;53.6289;LV3.103;7
coord_4406;11.4237;53.6284;LV3.103;7
coord_4407;11.4217;53.625;LV3.103;7
coord_4408;11.4217;53.6237;LV3.103;7
coord_4409;11.4138;53.6293;LV3.103;7
coord_4410;11.4245;53.6249;LV3.103;7
coord_4411;11.4234;53.6253;LV3.103;7
coord_4412;11.4117;53.6272;LV3.103;7
coord_4413;11.4138;53.6289;LV3.103;7
coord_4414;11.4211;53.6273;LV3.103;7
coord_4415;11.4217;53.6245;LV3.103;7
coord_4416;11.4179;53.6303;LV3.103;7
coord_4417;11.4208;53.6228;LV3.103;7
coord_4418;11.4204;53.625;LV3.103;7
coord_4419;11.4236;53.6271;LV3.103;7
coord_4420;11.4193;53.6213;LV3.103;7
coord_4421;11.4245;53.6244;LV3.103;7
coord_4422;11.4109;53.6276;LV3.103;7
coord_4423;11.4245;53.6258;LV3.103;7
coord_4424;11.4155;53.6276;LV3.103;7
coord_4425;11.4234;53.6258;LV3.103;7
coord_4426;11.4111;53.6251;LV3.103;7
coord_4427;11.4217;53.6224;LV3.103;7
coord_4428;11.4182;53.626;LV3.103;7
coord_4429;11.4246;53.6221;LV3.103;7
coord_4430;11.4193;53.619;LV3.103;7
coord_4431;11.4116;53.628;LV3.103;7
coord_4432;11.4194;53.6177;LV3.103;7
coord_4433;11.4139;53.6285;LV3.103;7
coord_4434;11.4245;53.6226;LV3.103;7
coord_4435;11.4245;53.623;LV3.103;7
coord_4436;11.4193;53.6222;LV3.103;7
coord_4437;11.4193;53.6256;LV3.103;7
coord_4438;11.4112;53.6284;LV3.103;7
coord_4439;11.4104;53.6234;LV3.103;7
coord_4440;11.4168;53.6264;LV3.104;7
coord_4441;11.4193;53.6169;LV3.104;7
coord_4442;11.4214;53.622;LV3.104;7
coord_4443;11.4211;53.6246;LV3.104;7
coord_4444;11.4211;53.6255;LV3.104;7
coord_4445;11.4115;53.628;LV3.104;7
coord_4446;11.4237;53.6267;LV3.104;7
coord_4447;11.41;53.6229;LV3.104;7
coord_4448;11.4162;53.6268;LV3.104;7
coord_4449;11.4194;53.6191;LV3.104;7
coord_4450;11.4123;53.628;LV3.104;7
coord_4451;11.4194;53.6182;LV3.104;7
coord_4452;11.4214;53.6201;LV3.104;7
coord_4453;11.4221;53.6197;LV3.104;7
coord_4454;11.4115;53.6276;LV3.104;7
coord_4455;11.4211;53.6269;LV3.104;7
coord_4456;11.4218;53.6228;LV3.104;7
coord_4457;11.4105;53.6217;LV3.104;7
coord_4458;11.4237;53.6262;LV3.104;7
coord_4459;11.4168;53.6256;LV3.104;7
coord_4460;11.4188;53.6255;LV3.104;7
coord_4461;11.4234;53.6236;LV3.104;7
coord_4462;11.4139;53.6267;LV3.104;7
coord_4463;11.4211;53.6277;LV3.104;7
coord_4464;11.4214;53.6206;LV3.104;7
coord_4465;11.4193;53.6264;LV3.104;7
coord_4466;11.4098;53.6221;LV3.104;7
coord_4467;11.4221;53.6202;LV3.104;7
coord_4468;11.4147;53.628;LV3.104;7
coord_4469;11.411;53.6233;LV3.104;7
coord_4470;11.4193;53.6252;LV3.104;7
coord_4471;11.4245;53.625;LV3.104;7
coord_4472;11.4211;53.6251;LV3.104;7
coord_4473;11.4194;53.6205;LV3.104;7
coord_4474;11.4221;53.6207;LV3.104;7
coord_4475;11.4234;53.6231;LV3.104;7
coord_4476;11.4245;53.6201;LV3.104;7
coord_4477;11.411;53.6268;LV3.104;7
coord_4478;11.4116;53.6264;LV3.104;7
coord_4479;11.4164;53.6281;LV3.104;7
coord_4480;11.4193;53.626;LV3.104;7
coord_4481;11.4211;53.6264;LV3.104;7
coord_4482;11.4245;53.6227;LV3.104;7
coord_4483;11.4194;53.6273;LV3.104;7
coord_4484;11.4104;53.6225;LV3.104;7
coord_4485;11.4097;53.6225;LV3.104;7
coord_4486;11.4168;53.6268;LV3.104;7
coord_4487;11.4098;53.6213;LV3.104;7
coord_4488;11.424;53.6254;LV3.104;7
coord_4489;11.4123;53.6264;LV3.104;7
coord_4490;11.4194;53.6234;LV3.104;7
coord_4491;11.4131;53.628;LV3.104;7
coord_4492;11.4193;53.6268;LV3.104;7
coord_4493;11.4194;53.6247;LV3.104;7
coord_4494;11.4193;53.6215;LV3.104;7
coord_4495;11.4139;53.6263;LV3.104;7
coord_4496;11.4193;53.6173;LV3.104;7
coord_4497;11.4123;53.6268;LV3.104;7
coord_4498;11.4109;53.6248;LV3.104;7
coord_4499;11.4168;53.626;LV3.104;7
coord_4500;11.4111;53.6229;LV3.104;7
coord_4501;11.4161;53.6272;LV3.104;7
coord_4502;11.4211;53.6273;LV3.104;7
coord_4503;11.413;53.6276;LV3.104;7
coord_4504;11.4168;53.6252;LV3.104;7
coord_4505;11.4182;53.6252;LV3.104;7
coord_4506;11.4245;53.6222;LV3.104;7
coord_4507;11.4123;53.6272;LV3.104;7
coord_4508;11.4193;53.6238;LV3.104;7
coord_4509;11.4194;53.6195;LV3.104;7
coord_4510;11.4193;53.6281;LV3.104;7
coord_4511;11.4193;53.6186;LV3.104;7
coord_4512;11.4109;53.6257;LV3.104;7
coord_4513;11.4103;53.6233;LV3.104;7
coord_4514;11.4107;53.6243;LV3.104;7
coord_4515;11.4102;53.6238;LV3.104;7
coord_4516;11.4211;53.6281;LV3.104;7
coord_4517;11.4193;53.6277;LV3.104;7
coord_4518;11.4155;53.6268;LV3.104;7
coord_4519;11.4234;53.625;LV3.104;7
coord_4520;11.4237;53.6276;LV3.104;7
coord_4521;11.4193;53.622;LV3.104;7
coord_4522;11.4246;53.6197;LV3.104;7
coord_4523;11.4245;53.624;LV3.104;7
coord_4524;11.4217;53.6215;LV3.104;7
coord_4525;11.4194;53.6224;LV3.104;7
coord_4526;11.411;53.6252;LV3.104;7
coord_4527;11.4193;53.6229;LV3.104;7
coord_4528;11.4237;53.628;LV3.104;7
coord_4529;11.4245;53.6205;LV3.104;7
coord_4530;11.4098;53.6217;LV3.104;7
coord_4531;11.4123;53.6276;LV3.104;7
coord_4532;11.4212;53.6242;LV3.104;7
coord_4533;11.4164;53.6277;LV3.104;7
coord_4534;11.4237;53.6271;LV3.104;7
coord_4535;11.4217;53.6237;LV3.104;7
coord_4536;11.4218;53.6224;LV3.104;7
coord_4537;11.4139;53.628;LV3.104;7
coord_4538;11.4245;53.6236;LV3.104;7
coord_4539;11.4234;53.624;LV3.104;7
coord_4540;11.4117;53.626;LV3.104;7
coord_4541;11.4139;53.6276;LV3.104;7
coord_4542;11.4212;53.626;LV3.104;7
coord_4543;11.4218;53.6233;LV3.104;7
coord_4544;11.4179;53.6291;LV3.104;7
coord_4545;11.4208;53.6215;LV3.104;7
coord_4546;11.4204;53.6237;LV3.104;7
coord_4547;11.4237;53.6258;LV3.104;7
coord_4548;11.4193;53.62;LV3.104;7
coord_4549;11.4245;53.6231;LV3.104;7
coord_4550;11.4109;53.6263;LV3.104;7
coord_4551;11.4245;53.6245;LV3.104;7
coord_4552;11.4155;53.6264;LV3.104;7
coord_4553;11.4234;53.6245;LV3.104;7
coord_4554;11.4111;53.6238;LV3.104;7
coord_4555;11.4217;53.6211;LV3.104;7
coord_4556;11.4182;53.6248;LV3.104;7
coord_4557;11.4246;53.6209;LV3.104;7
coord_4558;11.4193;53.6178;LV3.104;7
coord_4559;11.4117;53.6268;LV3.104;7
coord_4560;11.4194;53.6164;LV3.104;7
coord_4561;11.4139;53.6272;LV3.104;7
coord_4562;11.4245;53.6213;LV3.104;7
coord_4563;11.4245;53.6217;LV3.104;7
coord_4564;11.4193;53.6209;LV3.104;7
coord_4565;11.4193;53.6243;LV3.104;7
coord_4566;11.4113;53.6272;LV3.104;7
coord_4567;11.4104;53.6221;LV3.104;7
coord_4568;11.4091;53.6382;LV3.105;7
coord_4569;11.4117;53.6286;LV3.105;7
coord_4570;11.4137;53.6337;LV3.105;7
coord_4571;11.4134;53.6364;LV3.105;7
coord_4572;11.4135;53.6373;LV3.105;7
coord_4573;11.4039;53.6398;LV3.105;7
coord_4574;11.416;53.6385;LV3.105;7
coord_4575;11.4024;53.6347;LV3.105;7
coord_4576;11.4086;53.6386;LV3.105;7
coord_4577;11.4117;53.6308;LV3.105;7
coord_4578;11.4046;53.6398;LV3.105;7
coord_4579;11.4117;53.63;LV3.105;7
coord_4580;11.4137;53.6319;LV3.105;7
coord_4581;11.4144;53.6315;LV3.105;7
coord_4582;11.4039;53.6394;LV3.105;7
coord_4583;11.4134;53.6386;LV3.105;7
coord_4584;11.4141;53.6346;LV3.105;7
coord_4585;11.4028;53.6335;LV3.105;7
coord_4586;11.416;53.638;LV3.105;7
coord_4587;11.4091;53.6374;LV3.105;7
coord_4588;11.4112;53.6373;LV3.105;7
coord_4589;11.4157;53.6353;LV3.105;7
coord_4590;11.4062;53.6385;LV3.105;7
coord_4591;11.4135;53.6395;LV3.105;7
coord_4592;11.4137;53.6324;LV3.105;7
coord_4593;11.4117;53.6382;LV3.105;7
coord_4594;11.4021;53.6339;LV3.105;7
coord_4595;11.4144;53.6319;LV3.105;7
coord_4596;11.4071;53.6398;LV3.105;7
coord_4597;11.4034;53.6351;LV3.105;7
coord_4598;11.4117;53.6369;LV3.105;7
coord_4599;11.4168;53.6367;LV3.105;7
coord_4600;11.4135;53.6368;LV3.105;7
coord_4601;11.4117;53.6322;LV3.105;7
coord_4602;11.4144;53.6324;LV3.105;7
coord_4603;11.4158;53.6349;LV3.105;7
coord_4604;11.4169;53.6318;LV3.105;7
coord_4605;11.4033;53.6386;LV3.105;7
coord_4606;11.404;53.6381;LV3.105;7
coord_4607;11.4087;53.6398;LV3.105;7
coord_4608;11.4117;53.6377;LV3.105;7
coord_4609;11.4134;53.6382;LV3.105;7
coord_4610;11.4168;53.6344;LV3.105;7
coord_4611;11.4118;53.639;LV3.105;7
coord_4612;11.4028;53.6343;LV3.105;7
coord_4613;11.4021;53.6342;LV3.105;7
coord_4614;11.4091;53.6386;LV3.105;7
coord_4615;11.4021;53.633;LV3.105;7
coord_4616;11.4163;53.6372;LV3.105;7
coord_4617;11.4047;53.6381;LV3.105;7
coord_4618;11.4117;53.6351;LV3.105;7
coord_4619;11.4054;53.6398;LV3.105;7
coord_4620;11.4117;53.6386;LV3.105;7
coord_4621;11.4117;53.6365;LV3.105;7
coord_4622;11.4117;53.6332;LV3.105;7
coord_4623;11.4062;53.6381;LV3.105;7
coord_4624;11.4117;53.6291;LV3.105;7
coord_4625;11.4047;53.6386;LV3.105;7
coord_4626;11.4033;53.6365;LV3.105;7
coord_4627;11.4091;53.6378;LV3.105;7
coord_4628;11.4034;53.6347;LV3.105;7
coord_4629;11.4085;53.639;LV3.105;7
coord_4630;11.4135;53.639;LV3.105;7
coord_4631;11.4054;53.6393;LV3.105;7
coord_4632;11.4091;53.637;LV3.105;7
coord_4633;11.4106;53.6369;LV3.105;7
coord_4634;11.4169;53.634;LV3.105;7
coord_4635;11.4046;53.639;LV3.105;7
coord_4636;11.4117;53.6356;LV3.105;7
coord_4637;11.4117;53.6313;LV3.105;7
coord_4638;11.4117;53.6399;LV3.105;7
coord_4639;11.4117;53.6304;LV3.105;7
coord_4640;11.4033;53.6375;LV3.105;7
coord_4641;11.4026;53.6351;LV3.105;7
coord_4642;11.403;53.636;LV3.105;7
coord_4643;11.4026;53.6355;LV3.105;7
coord_4644;11.4134;53.6399;LV3.105;7
coord_4645;11.4117;53.6394;LV3.105;7
coord_4646;11.4079;53.6385;LV3.105;7
coord_4647;11.4157;53.6367;LV3.105;7
coord_4648;11.416;53.6393;LV3.105;7
coord_4649;11.4117;53.6337;LV3.105;7
coord_4650;11.4169;53.6314;LV3.105;7
coord_4651;11.4169;53.6358;LV3.105;7
coord_4652;11.4141;53.6333;LV3.105;7
coord_4653;11.4117;53.6342;LV3.105;7
coord_4654;11.4033;53.637;LV3.105;7
coord_4655;11.4117;53.6347;LV3.105;7
coord_4656;11.416;53.6398;LV3.105;7
coord_4657;11.4169;53.6322;LV3.105;7
coord_4658;11.4021;53.6334;LV3.105;7
coord_4659;11.4046;53.6394;LV3.105;7
coord_4660;11.4135;53.6359;LV3.105;7
coord_4661;11.4087;53.6394;LV3.105;7
coord_4662;11.416;53.6389;LV3.105;7
coord_4663;11.4141;53.6355;LV3.105;7
coord_4664;11.4141;53.6342;LV3.105;7
coord_4665;11.4062;53.6398;LV3.105;7
coord_4666;11.4168;53.6354;LV3.105;7
coord_4667;11.4157;53.6358;LV3.105;7
coord_4668;11.404;53.6377;LV3.105;7
coord_4669;11.4062;53.6394;LV3.105;7
coord_4670;11.4135;53.6377;LV3.105;7
coord_4671;11.4141;53.635;LV3.105;7
coord_4672;11.4102;53.6408;LV3.105;7
coord_4673;11.4131;53.6333;LV3.105;7
coord_4674;11.4128;53.6355;LV3.105;7
coord_4675;11.416;53.6376;LV3.105;7
coord_4676;11.4117;53.6317;LV3.105;7
coord_4677;11.4168;53.6349;LV3.105;7
coord_4678;11.4033;53.6381;LV3.105;7
coord_4679;11.4168;53.6363;LV3.105;7
coord_4680;11.4079;53.6381;LV3.105;7
coord_4681;11.4157;53.6363;LV3.105;7
coord_4682;11.4035;53.6355;LV3.105;7
coord_4683;11.4141;53.6329;LV3.105;7
coord_4684;11.4106;53.6365;LV3.105;7
coord_4685;11.4169;53.6326;LV3.105;7
coord_4686;11.4117;53.6295;LV3.105;7
coord_4687;11.404;53.6385;LV3.105;7
coord_4688;11.4117;53.6282;LV3.105;7
coord_4689;11.4062;53.6389;LV3.105;7
coord_4690;11.4169;53.6331;LV3.105;7
coord_4691;11.4169;53.6335;LV3.105;7
coord_4692;11.4117;53.6327;LV3.105;7
coord_4693;11.4117;53.636;LV3.105;7
coord_4694;11.4036;53.6389;LV3.105;7
coord_4695;11.4028;53.6339;LV3.105;7
coord_4696;11.4097;53.6376;LV3.106;7
coord_4697;11.4123;53.6281;LV3.106;7
coord_4698;11.4143;53.6332;LV3.106;7
coord_4699;11.414;53.6358;LV3.106;7
coord_4700;11.414;53.6367;LV3.106;7
coord_4701;11.4044;53.6392;LV3.106;7
coord_4702;11.4166;53.6379;LV3.106;7
coord_4703;11.403;53.6341;LV3.106;7
coord_4704;11.4091;53.6381;LV3.106;7
coord_4705;11.4123;53.6303;LV3.106;7
coord_4706;11.4052;53.6392;LV3.106;7
coord_4707;11.4123;53.6294;LV3.106;7
coord_4708;11.4143;53.6314;LV3.106;7
coord_4709;11.415;53.631;LV3.106;7
coord_4710;11.4044;53.6388;LV3.106;7
coord_4711;11.414;53.6381;LV3.106;7
coord_4712;11.4147;53.6341;LV3.106;7
coord_4713;11.4034;53.6329;LV3.106;7
coord_4714;11.4166;53.6374;LV3.106;7
coord_4715;11.4097;53.6369;LV3.106;7
coord_4716;11.4117;53.6367;LV3.106;7
coord_4717;11.4163;53.6348;LV3.106;7
coord_4718;11.4068;53.638;LV3.106;7
coord_4719;11.414;53.6389;LV3.106;7
coord_4720;11.4143;53.6319;LV3.106;7
coord_4721;11.4123;53.6376;LV3.106;7
coord_4722;11.4027;53.6333;LV3.106;7
coord_4723;11.415;53.6314;LV3.106;7
coord_4724;11.4076;53.6393;LV3.106;7
coord_4725;11.4039;53.6346;LV3.106;7
coord_4726;11.4123;53.6364;LV3.106;7
coord_4727;11.4174;53.6362;LV3.106;7
coord_4728;11.414;53.6363;LV3.106;7
coord_4729;11.4123;53.6317;LV3.106;7
coord_4730;11.415;53.6319;LV3.106;7
coord_4731;11.4163;53.6343;LV3.106;7
coord_4732;11.4174;53.6313;LV3.106;7
coord_4733;11.4039;53.638;LV3.106;7
coord_4734;11.4045;53.6376;LV3.106;7
coord_4735;11.4093;53.6393;LV3.106;7
coord_4736;11.4123;53.6372;LV3.106;7
coord_4737;11.414;53.6377;LV3.106;7
coord_4738;11.4174;53.6339;LV3.106;7
coord_4739;11.4123;53.6385;LV3.106;7
coord_4740;11.4033;53.6337;LV3.106;7
coord_4741;11.4026;53.6337;LV3.106;7
coord_4742;11.4097;53.638;LV3.106;7
coord_4743;11.4027;53.6325;LV3.106;7
coord_4744;11.4169;53.6366;LV3.106;7
coord_4745;11.4053;53.6376;LV3.106;7
coord_4746;11.4123;53.6346;LV3.106;7
coord_4747;11.406;53.6392;LV3.106;7
coord_4748;11.4123;53.638;LV3.106;7
coord_4749;11.4123;53.636;LV3.106;7
coord_4750;11.4123;53.6327;LV3.106;7
coord_4751;11.4068;53.6376;LV3.106;7
coord_4752;11.4123;53.6285;LV3.106;7
coord_4753;11.4052;53.6381;LV3.106;7
coord_4754;11.4038;53.636;LV3.106;7
coord_4755;11.4097;53.6373;LV3.106;7
coord_4756;11.404;53.6341;LV3.106;7
coord_4757;11.409;53.6385;LV3.106;7
coord_4758;11.414;53.6385;LV3.106;7
coord_4759;11.4059;53.6388;LV3.106;7
coord_4760;11.4097;53.6365;LV3.106;7
coord_4761;11.4111;53.6364;LV3.106;7
coord_4762;11.4174;53.6334;LV3.106;7
coord_4763;11.4052;53.6384;LV3.106;7
coord_4764;11.4123;53.6351;LV3.106;7
coord_4765;11.4123;53.6307;LV3.106;7
coord_4766;11.4123;53.6393;LV3.106;7
coord_4767;11.4123;53.6299;LV3.106;7
coord_4768;11.4038;53.637;LV3.106;7
coord_4769;11.4032;53.6346;LV3.106;7
coord_4770;11.4036;53.6355;LV3.106;7
coord_4771;11.4032;53.635;LV3.106;7
coord_4772;11.414;53.6393;LV3.106;7
coord_4773;11.4123;53.6389;LV3.106;7
coord_4774;11.4085;53.638;LV3.106;7
coord_4775;11.4163;53.6362;LV3.106;7
coord_4776;11.4166;53.6388;LV3.106;7
coord_4777;11.4123;53.6332;LV3.106;7
coord_4778;11.4175;53.6309;LV3.106;7
coord_4779;11.4174;53.6353;LV3.106;7
coord_4780;11.4147;53.6327;LV3.106;7
coord_4781;11.4123;53.6336;LV3.106;7
coord_4782;11.4039;53.6365;LV3.106;7
coord_4783;11.4123;53.6341;LV3.106;7
coord_4784;11.4166;53.6393;LV3.106;7
coord_4785;11.4174;53.6317;LV3.106;7
coord_4786;11.4027;53.6329;LV3.106;7
coord_4787;11.4052;53.6388;LV3.106;7
coord_4788;11.4141;53.6354;LV3.106;7
coord_4789;11.4093;53.6389;LV3.106;7
coord_4790;11.4166;53.6383;LV3.106;7
coord_4791;11.4146;53.6349;LV3.106;7
coord_4792;11.4147;53.6336;LV3.106;7
coord_4793;11.4068;53.6393;LV3.106;7
coord_4794;11.4174;53.6348;LV3.106;7
coord_4795;11.4163;53.6353;LV3.106;7
coord_4796;11.4046;53.6372;LV3.106;7
coord_4797;11.4068;53.6388;LV3.106;7
coord_4798;11.4141;53.6372;LV3.106;7
coord_4799;11.4147;53.6345;LV3.106;7
coord_4800;11.4108;53.6403;LV3.106;7
coord_4801;11.4137;53.6328;LV3.106;7
coord_4802;11.4133;53.635;LV3.106;7
coord_4803;11.4166;53.637;LV3.106;7
coord_4804;11.4123;53.6312;LV3.106;7
coord_4805;11.4174;53.6343;LV3.106;7
coord_4806;11.4038;53.6376;LV3.106;7
coord_4807;11.4174;53.6357;LV3.106;7
coord_4808;11.4084;53.6376;LV3.106;7
coord_4809;11.4163;53.6357;LV3.106;7
coord_4810;11.404;53.635;LV3.106;7
coord_4811;11.4146;53.6323;LV3.106;7
coord_4812;11.4111;53.636;LV3.106;7
coord_4813;11.4175;53.6321;LV3.106;7
coord_4814;11.4123;53.629;LV3.106;7
coord_4815;11.4046;53.638;LV3.106;7
coord_4816;11.4123;53.6277;LV3.106;7
coord_4817;11.4068;53.6384;LV3.106;7
coord_4818;11.4174;53.6325;LV3.106;7
coord_4819;11.4174;53.633;LV3.106;7
coord_4820;11.4123;53.6322;LV3.106;7
coord_4821;11.4123;53.6355;LV3.106;7
coord_4822;11.4042;53.6384;LV3.106;7
coord_4823;11.4033;53.6333;LV3.106;7
coord_4824;11.4101;53.6373;LV3.107;7
coord_4825;11.4126;53.6278;LV3.107;7
coord_4826;11.4146;53.6329;LV3.107;7
coord_4827;11.4144;53.6355;LV3.107;7
coord_4828;11.4144;53.6364;LV3.107;7
coord_4829;11.4048;53.6389;LV3.107;7
coord_4830;11.4169;53.6376;LV3.107;7
coord_4831;11.4033;53.6338;LV3.107;7
coord_4832;11.4095;53.6377;LV3.107;7
coord_4833;11.4126;53.63;LV3.107;7
coord_4834;11.4056;53.6389;LV3.107;7
coord_4835;11.4127;53.6291;LV3.107;7
coord_4836;11.4146;53.6311;LV3.107;7
coord_4837;11.4154;53.6307;LV3.107;7
coord_4838;11.4048;53.6385;LV3.107;7
coord_4839;11.4144;53.6378;LV3.107;7
coord_4840;11.415;53.6338;LV3.107;7
coord_4841;11.4037;53.6326;LV3.107;7
coord_4842;11.417;53.6371;LV3.107;7
coord_4843;11.4101;53.6366;LV3.107;7
coord_4844;11.4121;53.6364;LV3.107;7
coord_4845;11.4167;53.6345;LV3.107;7
coord_4846;11.4071;53.6377;LV3.107;7
coord_4847;11.4144;53.6386;LV3.107;7
coord_4848;11.4146;53.6316;LV3.107;7
coord_4849;11.4126;53.6373;LV3.107;7
coord_4850;11.403;53.633;LV3.107;7
coord_4851;11.4154;53.6311;LV3.107;7
coord_4852;11.408;53.639;LV3.107;7
coord_4853;11.4043;53.6343;LV3.107;7
coord_4854;11.4126;53.6361;LV3.107;7
coord_4855;11.4178;53.6359;LV3.107;7
coord_4856;11.4144;53.636;LV3.107;7
coord_4857;11.4127;53.6314;LV3.107;7
coord_4858;11.4153;53.6316;LV3.107;7
coord_4859;11.4167;53.634;LV3.107;7
coord_4860;11.4178;53.631;LV3.107;7
coord_4861;11.4042;53.6377;LV3.107;7
coord_4862;11.4049;53.6373;LV3.107;7
coord_4863;11.4096;53.639;LV3.107;7
coord_4864;11.4126;53.6369;LV3.107;7
coord_4865;11.4144;53.6374;LV3.107;7
coord_4866;11.4178;53.6336;LV3.107;7
coord_4867;11.4127;53.6382;LV3.107;7
coord_4868;11.4037;53.6334;LV3.107;7
coord_4869;11.403;53.6334;LV3.107;7
coord_4870;11.4101;53.6377;LV3.107;7
coord_4871;11.4031;53.6322;LV3.107;7
coord_4872;11.4172;53.6363;LV3.107;7
coord_4873;11.4056;53.6373;LV3.107;7
coord_4874;11.4126;53.6343;LV3.107;7
coord_4875;11.4063;53.6389;LV3.107;7
coord_4876;11.4126;53.6377;LV3.107;7
coord_4877;11.4126;53.6357;LV3.107;7
coord_4878;11.4126;53.6324;LV3.107;7
coord_4879;11.4072;53.6373;LV3.107;7
coord_4880;11.4126;53.6282;LV3.107;7
coord_4881;11.4056;53.6377;LV3.107;7
coord_4882;11.4042;53.6357;LV3.107;7
coord_4883;11.4101;53.637;LV3.107;7
coord_4884;11.4043;53.6338;LV3.107;7
coord_4885;11.4094;53.6382;LV3.107;7
coord_4886;11.4144;53.6382;LV3.107;7
coord_4887;11.4063;53.6385;LV3.107;7
coord_4888;11.4101;53.6362;LV3.107;7
coord_4889;11.4115;53.6361;LV3.107;7
coord_4890;11.4178;53.6331;LV3.107;7
coord_4891;11.4056;53.6381;LV3.107;7
coord_4892;11.4126;53.6347;LV3.107;7
coord_4893;11.4126;53.6304;LV3.107;7
coord_4894;11.4126;53.639;LV3.107;7
coord_4895;11.4126;53.6296;LV3.107;7
coord_4896;11.4042;53.6367;LV3.107;7
coord_4897;11.4035;53.6343;LV3.107;7
coord_4898;11.4039;53.6352;LV3.107;7
coord_4899;11.4035;53.6347;LV3.107;7
coord_4900;11.4144;53.639;LV3.107;7
coord_4901;11.4126;53.6386;LV3.107;7
coord_4902;11.4088;53.6377;LV3.107;7
coord_4903;11.4166;53.6359;LV3.107;7
coord_4904;11.417;53.6385;LV3.107;7
coord_4905;11.4126;53.6329;LV3.107;7
coord_4906;11.4179;53.6306;LV3.107;7
coord_4907;11.4178;53.635;LV3.107;7
coord_4908;11.415;53.6324;LV3.107;7
coord_4909;11.4126;53.6333;LV3.107;7
coord_4910;11.4042;53.6362;LV3.107;7
coord_4911;11.4126;53.6338;LV3.107;7
coord_4912;11.417;53.639;LV3.107;7
coord_4913;11.4178;53.6314;LV3.107;7
coord_4914;11.403;53.6326;LV3.107;7
coord_4915;11.4056;53.6385;LV3.107;7
coord_4916;11.4144;53.6351;LV3.107;7
coord_4917;11.4096;53.6386;LV3.107;7
coord_4918;11.417;53.638;LV3.107;7
coord_4919;11.415;53.6346;LV3.107;7
coord_4920;11.415;53.6333;LV3.107;7
coord_4921;11.4071;53.639;LV3.107;7
coord_4922;11.4178;53.6345;LV3.107;7
coord_4923;11.4167;53.635;LV3.107;7
coord_4924;11.405;53.6369;LV3.107;7
coord_4925;11.4071;53.6385;LV3.107;7
coord_4926;11.4144;53.6369;LV3.107;7
coord_4927;11.415;53.6342;LV3.107;7
coord_4928;11.4111;53.64;LV3.107;7
coord_4929;11.4141;53.6325;LV3.107;7
coord_4930;11.4137;53.6347;LV3.107;7
coord_4931;11.4169;53.6367;LV3.107;7
coord_4932;11.4126;53.6309;LV3.107;7
coord_4933;11.4178;53.634;LV3.107;7
coord_4934;11.4042;53.6372;LV3.107;7
coord_4935;11.4178;53.6354;LV3.107;7
coord_4936;11.4088;53.6373;LV3.107;7
coord_4937;11.4167;53.6354;LV3.107;7
coord_4938;11.4044;53.6347;LV3.107;7
coord_4939;11.415;53.632;LV3.107;7
coord_4940;11.4115;53.6357;LV3.107;7
coord_4941;11.4179;53.6318;LV3.107;7
